Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,09-05-2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,10-05-2021 19:15,26h 20m,2 stops,No info,13591
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,02-04-2021 23:25,27h 5m,1 stop,No info,7927
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,15:00,04-06-2021 19:00,28h,1 stop,No info,14714
IndiGo,12-03-2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,13-03-2021 16:10,21h 15m,1 stop,In-flight meal not included,11087
IndiGo,01-03-2019,Delhi,Cochin,DEL → BOM → COK,04:00,02-03-2021 07:40,27h 40m,1 stop,No info,28322
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,02-05-2021 19:10,26h 10m,1 stop,In-flight meal not included,9314
IndiGo,09-06-2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,7060
IndiGo,01-03-2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,7900
IndiGo,24-06-2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
IndiGo,24-04-2019,Kolkata,Banglore,CCU → MAA → BLR,19:35,25-04-2021 00:10,4h 35m,1 stop,No info,4860
IndiGo,01-05-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
IndiGo,12-06-2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10-06-2021 10:45,27h 35m,1 stop,No info,9397
IndiGo,06-04-2019,Delhi,Cochin,DEL → BOM → COK,10:35,15:35,5h,1 stop,No info,5073
IndiGo,24-03-2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,05:55,23:15,17h 20m,3 stops,No info,15145
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099
IndiGo,06-03-2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,19:50,8h,1 stop,No info,14594
IndiGo,27-03-2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,4729
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BLR,22:15,22-05-2021 00:50,2h 35m,non-stop,No info,4804
IndiGo,27-05-2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,19644
IndiGo,27-03-2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,28-03-2021 19:15,23h 30m,2 stops,No info,8656
IndiGo,09-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,10-06-2021 12:35,26h 55m,2 stops,No info,13014
IndiGo,27-03-2019,Delhi,Cochin,DEL → HYD → COK,06:40,16:10,9h 30m,1 stop,No info,6442
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,10-05-2021 12:35,23h 35m,1 stop,In-flight meal not included,12373
IndiGo,06-06-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,07-06-2021 14:25,28h 50m,1 stop,In-flight meal not included,10539
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22-05-2021 09:20,13h 20m,1 stop,In-flight meal not included,10844
IndiGo,06-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,07-06-2021 09:05,16h 5m,1 stop,No info,8452
IndiGo,18-05-2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13h 55m,1 stop,No info,7144
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,20:30,23:20,2h 50m,non-stop,No info,5126
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,19:00,13-06-2021 01:30,6h 30m,1 stop,No info,6795
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,13-05-2021 10:05,12h 55m,1 stop,In-flight meal not included,8586
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,4439
IndiGo,15-03-2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No check-in baggage included,6205
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,4284
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,14571
IndiGo,06-04-2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,3807
IndiGo,06-03-2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No info,3850
IndiGo,18-05-2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1 stop,No info,8479
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,8073
IndiGo,01-06-2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
IndiGo,09-05-2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332
IndiGo,27-04-2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
IndiGo,01-03-2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,02-03-2021 08:55,21h 5m,1 stop,1 Long layover,14594
IndiGo,03-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,11507
IndiGo,15-06-2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15h 20m,1 stop,In-flight meal not included,6093
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,8033
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,03-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,04-06-2021 12:35,15h 10m,2 stops,No info,13292
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9526
IndiGo,21-03-2019,Kolkata,Banglore,CCU → BLR,22:20,22-03-2021 00:40,2h 20m,non-stop,No check-in baggage included,3815
IndiGo,27-06-2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
IndiGo,15-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,16-06-2021 04:25,13h 50m,2 stops,No info,13376
IndiGo,09-05-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,25-03-2021 01:20,15h 55m,2 stops,No info,11853
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262
IndiGo,24-03-2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,3859
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,10-06-2021 05:25,22h 25m,2 stops,No info,12744
IndiGo,01-06-2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,02-06-2021 01:30,7h 40m,2 stops,No info,18485
IndiGo,06-05-2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,07-05-2021 08:55,23h 5m,2 stops,No info,13227
IndiGo,21-06-2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
IndiGo,15-06-2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,15:00,10-06-2021 12:35,21h 35m,1 stop,In-flight meal not included,10262
IndiGo,06-05-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,12-04-2019,Kolkata,Banglore,CCU → BLR,21:25,13-04-2021 00:05,2h 40m,non-stop,No info,4174
IndiGo,09-03-2019,Delhi,Cochin,DEL → BLR → COK,16:35,22:50,6h 15m,1 stop,No info,7084
IndiGo,15-05-2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,16-05-2021 08:55,23h 5m,2 stops,No info,14960
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,13339
IndiGo,12-04-2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229
IndiGo,18-05-2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6818
IndiGo,06-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,07-06-2021 04:25,21h 40m,2 stops,No info,13376
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,15:00,10-06-2021 01:30,10h 30m,1 stop,No info,6316
IndiGo,18-06-2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5201
IndiGo,18-05-2019,Delhi,Cochin,DEL → PNQ → COK,23:30,19-05-2021 04:35,5h 5m,1 stop,No info,10958
IndiGo,21-06-2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,8996
IndiGo,27-03-2019,Delhi,Cochin,DEL → MAA → BOM → COK,05:10,28-03-2021 19:45,38h 35m,2 stops,In-flight meal not included,8098
IndiGo,01-05-2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,24-05-2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10529
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,02:15,18:50,16h 35m,1 stop,In-flight meal not included,7438
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,14:00,10-05-2021 04:25,14h 25m,1 stop,In-flight meal not included,12373
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,21-06-2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5769
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,07:00,13:20,6h 20m,1 stop,No info,9042
IndiGo,06-04-2019,Delhi,Cochin,DEL → MAA → COK,17:20,07-04-2021 09:25,16h 5m,1 stop,No info,4697
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,10844
IndiGo,09-06-2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,8420
IndiGo,06-03-2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,In-flight meal not included,7563
IndiGo,15-05-2019,Delhi,Cochin,DEL → MAA → COK,20:40,16-05-2021 09:25,12h 45m,1 stop,No info,7480
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
IndiGo,12-06-2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15h 20m,1 stop,No info,6513
IndiGo,09-06-2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8355
IndiGo,21-05-2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,22-05-2021 01:30,10h 25m,2 stops,No info,16655
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,18:15,12h 30m,1 stop,In-flight meal not included,10844
IndiGo,21-06-2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,5224
IndiGo,15-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16-05-2021 12:00,19h 30m,1 stop,In-flight meal not included,10844
IndiGo,03-03-2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4778
IndiGo,09-03-2019,Delhi,Cochin,DEL → BOM → COK,20:50,10-03-2021 18:50,22h,1 stop,No info,16289
IndiGo,18-03-2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5674
IndiGo,12-03-2019,Mumbai,Hyderabad,BOM → BHO → DEL → HYD,06:00,13-03-2021 11:55,29h 55m,2 stops,No info,12854
IndiGo,09-03-2019,Banglore,New Delhi,BLR → COK → DEL,22:00,13-03-2021 11:05,13h 5m,1 stop,No info,8425
IndiGo,21-03-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,22-03-2021 18:50,37h 20m,2 stops,In-flight meal not included,9328
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,02:15,15:30,13h 15m,1 stop,No info,17057
IndiGo,03-05-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,14871
IndiGo,27-06-2019,Delhi,Cochin,DEL → ATQ → BOM → COK,12:15,28-06-2021 19:00,30h 45m,2 stops,No info,14300
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,13-06-2021 09:20,12h 10m,1 stop,In-flight meal not included,8529
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,10877
IndiGo,21-05-2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4h 40m,1 stop,No info,5386
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,10:45,18:50,8h 5m,1 stop,No info,11622
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,10197
IndiGo,21-05-2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:30,5h 45m,1 stop,No info,8028
IndiGo,01-06-2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
IndiGo,03-03-2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,21:25,13h 10m,1 stop,No info,6781
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,8266
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,6144
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4544
IndiGo,03-06-2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,14441
IndiGo,12-06-2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19-05-2021 14:25,18h,1 stop,No info,13067
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,13-06-2021 23:35,28h 40m,1 stop,In-flight meal not included,8529
IndiGo,15-05-2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,10:20,21:00,10h 40m,1 stop,No info,6480
IndiGo,03-03-2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,07-03-2021 11:20,24h 50m,1 stop,No info,11003
IndiGo,12-06-2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,4668
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,10-05-2021 04:40,22h 10m,1 stop,No info,13941
IndiGo,12-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:50,11h 40m,1 stop,No info,8820
IndiGo,09-03-2019,Delhi,Cochin,DEL → BLR → COK,17:45,23:00,5h 15m,1 stop,No info,9064
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
IndiGo,18-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,15129
IndiGo,09-05-2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6513
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,14676
IndiGo,18-05-2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,12-04-2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4174
IndiGo,09-03-2019,Delhi,Cochin,DEL → DED → BOM → COK,15:55,10-03-2021 04:25,12h 30m,2 stops,No info,19172
IndiGo,12-04-2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,4423
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
IndiGo,03-06-2019,Delhi,Cochin,DEL → LKO → COK,21:50,04-06-2021 03:35,5h 45m,1 stop,No info,7189
IndiGo,06-06-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,07-06-2021 04:40,22h 10m,1 stop,No info,13731
IndiGo,12-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,13-05-2021 10:55,25h 20m,1 stop,No info,14151
IndiGo,21-05-2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4667
IndiGo,21-03-2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,23-03-2021 04:25,33h 15m,2 stops,In-flight meal not included,8834
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,02-05-2021 19:10,22h 45m,1 stop,No info,11467
IndiGo,06-03-2019,Mumbai,Hyderabad,BOM → DEL → HYD,08:45,16:45,8h,1 stop,No info,12395
IndiGo,21-05-2019,Delhi,Cochin,DEL → HYD → COK,17:15,22-05-2021 00:55,7h 40m,1 stop,No info,7858
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10-06-2021 09:45,13h 20m,1 stop,In-flight meal not included,13469
IndiGo,06-03-2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,7673
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10-06-2021 18:00,25h,1 stop,No info,14151
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,15:00,25-06-2021 12:35,21h 35m,1 stop,In-flight meal not included,10262
IndiGo,24-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,25-06-2021 12:35,26h 55m,2 stops,No info,13014
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,12373
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,11399
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3971
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,In-flight meal not included,6007
IndiGo,15-03-2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,22:55,12h 25m,1 stop,No info,6383
IndiGo,12-05-2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,5740
IndiGo,15-06-2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,21-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:10,21:20,14h 10m,2 stops,In-flight meal not included,5935
IndiGo,06-04-2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4174
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,04:45,13:20,8h 35m,1 stop,No info,7738
IndiGo,24-05-2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,25-05-2021 19:15,21h 15m,2 stops,No info,10441
IndiGo,15-03-2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,17:30,07-06-2021 19:00,25h 30m,1 stop,No info,14714
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10-06-2021 18:50,25h 50m,1 stop,No info,9135
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,02-04-2021 18:30,25h 40m,1 stop,No info,7893
IndiGo,06-05-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,12121
IndiGo,09-06-2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
IndiGo,09-06-2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,4423
IndiGo,21-03-2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,19-03-2021 07:40,11h 5m,1 stop,In-flight meal not included,7832
IndiGo,03-04-2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,5403
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
IndiGo,21-03-2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,22-03-2021 04:25,17h 40m,2 stops,No info,11093
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,11467
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,6111
IndiGo,09-05-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10-05-2021 10:55,17h 55m,1 stop,In-flight meal not included,8066
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,04:45,21:00,16h 15m,1 stop,No info,7258
IndiGo,27-03-2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,4729
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,09:10,18:50,9h 40m,1 stop,No info,15135
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,25-05-2021 01:20,15h 55m,2 stops,No info,12718
IndiGo,18-06-2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
IndiGo,24-06-2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
IndiGo,06-03-2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,07-03-2021 00:45,13h 5m,1 stop,No info,14815
IndiGo,24-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,25-06-2021 04:25,22h 55m,2 stops,No info,13014
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4491
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,10:20,18:50,8h 30m,1 stop,No info,11421
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,16-03-2021 07:40,23h 40m,1 stop,No info,12284
IndiGo,12-05-2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
IndiGo,15-04-2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,20:55,28-06-2021 04:25,7h 30m,1 stop,In-flight meal not included,12898
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13587
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19-05-2021 04:25,19h 25m,1 stop,In-flight meal not included,12373
IndiGo,21-03-2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:20,15h 10m,1 stop,In-flight meal not included,5999
IndiGo,18-05-2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,18:30,10h 10m,2 stops,No info,10907
IndiGo,06-06-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,14151
IndiGo,12-05-2019,Banglore,Delhi,BLR → DEL,23:30,13-05-2021 02:20,2h 50m,non-stop,No info,4591
IndiGo,06-03-2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,20:20,6h 15m,1 stop,No info,19225
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,07-05-2021 12:00,21h 55m,1 stop,In-flight meal not included,9663
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,13727
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,14151
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,18:15,28-06-2021 12:35,18h 20m,1 stop,In-flight meal not included,10262
IndiGo,12-06-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
IndiGo,24-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,25-06-2021 04:25,8h 55m,2 stops,No info,13014
IndiGo,21-06-2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
IndiGo,09-03-2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,10-03-2021 04:25,17h 40m,2 stops,No info,17282
IndiGo,27-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,21:20,11h 35m,2 stops,No info,6653
IndiGo,03-03-2019,Delhi,Cochin,DEL → MAA → COK,09:55,15:10,5h 15m,1 stop,No info,12214
IndiGo,01-05-2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3625
IndiGo,03-03-2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6860
IndiGo,24-06-2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,3876
IndiGo,27-04-2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
IndiGo,27-03-2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,28-03-2021 07:40,25h 45m,2 stops,No info,8971
IndiGo,21-05-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4030
IndiGo,27-03-2019,Delhi,Cochin,DEL → BOM → COK,15:00,28-03-2021 01:35,10h 35m,1 stop,No info,8075
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7005
